,true value,obsevation,kalman filter,kalman smoothing
0,-0.03488944509894251,-0.19015273802750585,-0.1901527372513256,-0.01193443674816752
1,0.06348089823623738,-0.004163904368162746,-0.08575188210666725,0.03789731509815902
2,0.12157318130795147,0.1546944163501781,0.024083760694455947,0.09948983611216954
3,0.12860162539369646,-0.01662219022232045,0.006820404196882124,0.14564656298098275
4,0.20635489304266474,0.1105654374474053,0.049671832731525284,0.237175377815053
5,0.2645507675632066,0.6579361681527209,0.2985812770160876,0.36410569317362423
6,0.41172982023826193,0.425340146084697,0.3502826409612177,0.4088778487235612
7,0.578047921126982,0.5808966954579317,0.44423509927338284,0.4490469689433144
8,0.5519302089942622,0.3452246225259965,0.4039144691912082,0.4523494880983439
9,0.48306252770395375,0.28271298224871527,0.3545639000467229,0.4856052713788781
10,0.413570201468826,0.5330485596065736,0.42723526906248643,0.5755919200180223
11,0.6076125474287682,0.6304965987692245,0.509993187150699,0.6774741496166594
12,0.7881540664680501,0.6981839627779306,0.5866146496172481,0.7924918074931713
13,0.8337854516738168,1.2840928631550306,0.8705907598062015,0.9338789526663083
14,0.7763042476841536,1.2689488834847669,1.0327809209961536,0.977342523277664
15,0.7877222980330219,0.7897047126408614,0.9338132924472947,0.9392698204823429
16,0.9390803749345303,0.8752537170141981,0.909970968260453,0.9430171298307936
17,0.9741935589732078,0.9618388076483964,0.9310887750637618,0.9657118179348357
18,0.9653002375811589,1.0866145180596782,0.9944105288506921,0.9894894413541355
19,1.0569956604039494,0.7280663281102409,0.8859694340983019,0.9861098491239438
20,1.1075601729533464,1.1552111730330716,0.9955902510706426,1.054881999624096
21,1.0260330619659268,1.1651531063657554,1.0646271648483157,1.0956010345888727
22,1.0649481570667463,1.133073767149082,1.092494955658671,1.116872562522688
23,1.0224519100275509,1.2628226099960864,1.1618432546310395,1.1336140594619908
24,1.026414225221956,1.2393293994667134,1.1933914630477271,1.1142274565363035
25,0.9736178330296421,1.1479685435359857,1.17489768284123,1.059861005382217
26,0.9225874651000697,0.8104361214151342,1.026508453721549,0.9808587393062862
27,0.833758950154517,0.9812415402749832,1.008078190829974,0.9495084694254509
28,0.9425214235797366,0.6532733571533269,0.8636206640852164,0.9092852917692732
29,1.0098606499527987,0.9303021271843466,0.8907697847417849,0.9406458034448126
30,0.9031289462729477,1.0148995374111434,0.941308772275402,0.974898518208805
31,1.0249339446692163,0.8702221264961301,0.9123660971504876,0.997966517948368
32,1.3613051994935963,1.1171831745086582,0.995756642097827,1.0567532229322945
33,1.2780798591939022,1.3814755312695843,1.1528007166417997,1.0986430637662647
34,1.2440450211402,0.980855622388003,1.0827938827596264,1.0614499059226432
35,1.0581878666817277,0.9262414750195409,1.019054126472439,1.0467917762335124
36,1.0582701732416713,1.038513020648117,1.0269767460621364,1.0658408068136527
37,1.0934276215021905,1.1657581680779117,1.0834811086852978,1.092530980209779
38,1.2455785062231166,0.9872985591351164,1.0443207255528504,1.0987460446042436
39,1.1775310925079703,1.1425423821318197,1.0843113238632989,1.1361230241203255
40,1.2713368633042734,1.3835271590853018,1.2061359874991442,1.1717050821211537
41,1.203195392049568,1.1421158400470488,1.180070412047624,1.1480594100798365
42,1.183085583786806,1.1690529359398873,1.1755846858161056,1.1260756241196765
43,1.1813367193912807,1.1883094749796765,1.1807655384890228,1.0920749197206734
44,1.002545506486586,1.178332668040384,1.179775003934409,1.0311659990427275
45,0.9173714837146517,0.7393928357935813,1.000474969679285,0.9291076955076292
46,0.7545411526946919,0.9384306733126149,0.9752138549732927,0.8800957063943696
47,0.8512409265142314,0.5644765849487821,0.8079836356023299,0.8147726333649793
48,0.8565524859431429,0.9765896494812292,0.8766309747798761,0.819435026433721
49,0.8855237790967653,0.6718309192899095,0.7932473602256656,0.7801552973113545
50,0.8917682128951537,0.7833851174285029,0.7892319831298379,0.7711642288913535
51,0.7819553398430414,0.5661331482925449,0.6983980856142306,0.7587560686482185
52,0.7950086462182329,0.8352414901288655,0.7541133913012119,0.8002073478472079
53,0.7764749398607975,1.0826205303724836,0.8878639051723731,0.8318627042082425
54,0.6424014670432459,0.845161460369886,0.8704777565728798,0.7934034764481674
55,0.6099994991216311,0.6115622872549856,0.7650612436521425,0.7404721599276743
56,0.7584358373307358,0.6114341774737241,0.7025125297825654,0.7235854297310025
57,0.8897446652740196,0.7903105610239016,0.7382591860914782,0.7380573954161905
58,0.8265282638311235,0.948404749520544,0.8238192052004822,0.737918814217803
59,0.7873709340366731,0.9183892333346723,0.8623230559707202,0.6789261025508087
60,0.5505213636165529,0.4526146256927388,0.6955117250451603,0.5529769250215986
61,0.49145297235415053,0.6759405865292444,0.6875434055713497,0.45509012539110394
62,0.32015281986243704,0.014987218862857477,0.4137145450059384,0.295451162438242
63,0.18886767902029297,0.036161830709532994,0.25999529953273703,0.2142329334084542
64,0.234245639436845,0.05109334192665166,0.1749416101136967,0.18280529915573474
65,0.055913110010516825,0.1434128024379301,0.16210476814946806,0.1882057441943306
66,0.19846469342294326,0.15657758791961374,0.15985439636731585,0.20613077732197
67,0.16389483257900916,0.2890594108106894,0.2124597586903025,0.23791141495841994
68,0.2637605756656011,0.3694060940147847,0.27635990119311366,0.2553905230567201
69,0.33629921008755426,0.2827230197611574,0.27895062229800366,0.24098965172092057
70,0.24345823996271992,0.45890140494205506,0.3522169437490504,0.21491968200093794
71,0.17545996633882488,-0.09880922146253451,0.16858324392464316,0.12062979947167893
72,0.06419712237967694,-0.012502948467083067,0.09485464443106999,0.08769742640921684
73,0.06544463847826376,0.192670197478978,0.134679899132494,0.08278215542766641
74,0.012813502926096065,-0.09081561598582616,0.04287020176036452,0.04714100646987184
75,-0.05513958668996577,-0.2840044568921396,-0.09021565351155869,0.05007401233785222
76,0.09085517385346009,0.12873285492459685,-0.0010715466362843235,0.1464189499177294
77,0.22751253187883322,0.42459715449987995,0.17223795183242208,0.24770910980288258
78,0.39832266672191013,0.365345963468469,0.2508611922952597,0.29953947064749503
79,0.42222570912528395,0.13976542367828915,0.20562894503439377,0.33296962860635865
80,0.37623225017284234,0.5240908193648539,0.33528956507599067,0.4204217594232442
81,0.4920634212425745,0.46546920986592,0.38829174467988875,0.4788869065227343
82,0.5174308149536005,0.5413385624843648,0.4506042124867255,0.5411037858626353
83,0.5378051111892637,0.7162409057640361,0.5587572478494305,0.6032550191349909
84,0.715125267495499,0.7463019162766064,0.6351153929017641,0.6338141837818926
85,0.813986195174696,0.8068936878559897,0.7050543150420677,0.6329205690550105
86,0.7328434769077368,0.508339481091472,0.6249625696956628,0.5833821999068105
87,0.5805175282754826,0.49521733928628303,0.5721372603625168,0.554826581732088
88,0.5504180802684396,0.6185736801243772,0.5910436835929059,0.5429383486108813
89,0.5113569774714283,0.2545214995587781,0.4540298726575982,0.5099016636345467
90,0.5581606922685924,0.21542715810173235,0.35688362562892323,0.5482720181546594
91,0.7095155341962162,0.9999130670489536,0.6186907768140162,0.6797093739980907
92,0.7519795448900363,0.9786872604502435,0.7652620653841257,0.7216143347185886
93,0.7642141668012361,0.7719838227359114,0.7679988049949003,0.6916389415845824
94,0.6254494552797097,0.2942828114886387,0.5751270222398113,0.6391982558838122
95,0.5787453452669535,0.6784027134804864,0.6171753527963135,0.6831996366606623
96,0.7061050082657593,1.1056763143983646,0.8160667827528947,0.7285422887309502
97,0.7182771697183282,0.6115764279213789,0.7328092617208254,0.6684342126143087
98,0.5965307479540224,0.3763410966461612,0.587674515510326,0.6242241843822475
99,0.6368595578464195,0.9574829185663187,0.7382406921920492,0.6493249325001477
100,0.48955004789360257,0.5430111435431363,0.6587536754762213,0.5882613946727846
101,0.4088032545566947,0.6634529035167531,0.6606669494677572,0.5398503135518098
102,0.30552765629248535,0.17206696194116836,0.46173520145802527,0.45687861941129243
103,0.3908121393030426,0.35772604366442473,0.4193882426018811,0.45354332674157943
104,0.3113062207448911,0.5472844530606359,0.47146073003516437,0.47699957656262426
105,0.4045221765716832,0.4683996797834054,0.4702144343068107,0.480803419274214
106,0.5746386640276281,0.4182457222571593,0.44905555793805313,0.48807548090143194
107,0.5860926453245635,0.47067918928324903,0.45785954257095035,0.5148726937931764
108,0.5580231776127446,0.4664596497468819,0.46136104563532776,0.5540268856752332
109,0.44204345758491825,0.5619823907585894,0.5023286686059928,0.6176658181680577
110,0.6428177086274052,1.1411097476778531,0.762406114163424,0.6968744356233595
111,0.642105317328807,0.581006717978443,0.6885499948588274,0.6518700838044289
112,0.7015456035200915,0.5449731787388806,0.6300932045731777,0.6266798909304588
113,0.7102233580129718,0.6015161715744531,0.6184581671755177,0.624335773223305
114,0.6792021296400849,0.7720975160920228,0.6810118819182432,0.6283722614732737
115,0.7179129868765121,0.4848896288246461,0.6011614037612146,0.5922216233254654
116,0.5867458586393057,0.27168912998875955,0.4670179387273996,0.5860821647784288
117,0.7735679725617616,0.7306985410780864,0.5743745586229878,0.6678503788334554
118,0.7151887866351156,0.7685383010967144,0.6534276361433959,0.7320455710372235
119,0.7088227524724883,0.9242730943524808,0.7637014016315664,0.7860370035789132
120,0.7092182511023714,0.7761688118643465,0.768777463387762,0.8013761389485562
121,0.6858610104113473,0.9376802104907118,0.8375456164426309,0.8237635139777524
122,0.8173431887368485,0.9412061800896008,0.8797506464311828,0.8142985559307104
123,0.630819689653532,0.6714320398374864,0.7949344663030969,0.7693488617707043
124,0.6697348407263335,0.6577981913051075,0.7390999194399357,0.7517777637379894
125,0.8157128664960553,0.8663739479453136,0.7909190877026804,0.76048436454246
126,0.7796809396545838,0.835151915444297,0.8089283262755207,0.739583099396674
127,0.7344116987765338,0.5337079357445444,0.6968733226448283,0.6919597658128841
128,0.8719945623970835,0.5905406007176897,0.6535803329116934,0.6885853452994232
129,0.8574018282441106,0.8828504892933566,0.7469268620558164,0.7126252894610894
130,0.7079565209937484,0.46570356337556695,0.6324277957117335,0.6890684376393877
131,0.8829140623668608,0.3932443197798649,0.5350450937533529,0.7279668060827319
132,1.0278312026738974,0.9318752699311714,0.6966130893026107,0.8604571803354488
133,0.9271491986431315,1.1568344142729545,0.8839905657351561,0.9729782889132892
134,1.0530059936085516,1.1399337224678552,0.9881969121530301,1.034091248182688
135,1.1059206852651344,1.2902827351498165,1.1111900811089317,1.0656095137176107
136,1.0544972125689944,1.0212992623030241,1.0745913537827012,1.0343067310530196
137,0.8166228437457543,1.2919678807734167,1.1630954340006616,1.0066409764956865
138,0.8523324004578279,0.6288140492423645,0.9455646674996815,0.8991947519206659
139,1.0036680069313486,0.8064691003495826,0.8889324018018269,0.8673498787078384
140,0.9450134868980851,0.7322555235798809,0.8251419678004271,0.8525279256600737
141,0.8758480080159858,0.9634904144992007,0.8814700460624442,0.8713354292960508
142,0.845865311580728,0.808544169484134,0.8517785346559366,0.864375408300618
143,0.8111664550654851,0.8431772498772918,0.8482765521348007,0.8730264019262011
144,0.8701989816572524,0.8336996839709135,0.8423416320808135,0.8900235393762495
145,1.0461542789285732,1.038981676248075,0.9224029270328021,0.9227694323417331
146,0.9657751925574948,0.8593574041356263,0.8967341665041493,0.9230211325001009
147,1.0182383394839234,0.9273945520934569,0.9092174335030078,0.9410738955650786
148,1.1397199088402772,1.0057109894586633,0.9485044417878552,0.9629515501328817
149,1.1323503103235844,0.5463629327721545,0.7847739559547763,0.9728732057536557
150,1.2370255677008695,1.2690300456045045,0.9819371013859569,1.1020517191599648
151,1.2516439420319831,1.4237545777928917,1.1618215162992853,1.1845412972896157
152,1.3313232593031903,1.201071450187263,1.1778019873531798,1.2001442703816716
153,1.2879290428638592,1.1765680304260073,1.1772995861768438,1.2154879940318697
154,1.202348650249759,1.2713491516781692,1.2155915324362905,1.2417141579391724
155,1.3336124917189867,1.1310133960820639,1.1811558448843416,1.259654058987901
156,1.454544390646028,1.1367384193901542,1.163071447992764,1.313563272415335
157,1.4284760659632296,1.841710943014248,1.4393771059124112,1.416914615812489
158,1.4768409738076902,1.468653559079545,1.451296909745288,1.4014883390909476
159,1.3029398482810828,1.1932318287628216,1.346226629412296,1.3672819447597613
160,1.2577245067727318,1.5793229134073776,1.4411309528128182,1.381741834093689
161,1.2083205382624393,0.9244788458477322,1.2307778840954708,1.3409559294351068
162,1.4819197054568265,1.4923428570834085,1.337273133016813,1.4166214949395148
163,1.4624791203685892,1.27725800187706,1.3128381857195321,1.4711145534996104
164,1.5233514987517547,1.9584247269186712,1.5756864509895199,1.5798119880669574
165,1.6725517139626511,1.426955622548665,1.5151312229092804,1.5826452303432335
166,1.68201831846356,1.6666482044654514,1.5768208233259957,1.6290109607953522
167,1.6911724544288689,1.4683900124205151,1.5326736041237723,1.6648529132750722
168,1.713003722537416,2.0759481532663155,1.753865905534226,1.7556280050284663
169,1.7969467669781307,1.6899119052752938,1.7278272616772572,1.7568381395366226
170,1.8360800255894771,1.8044748940176834,1.7590340727119351,1.7767615686757172
171,1.7971553790325547,2.0342291681900853,1.87107877755179,1.788936054100121
172,1.7075567011823247,1.822825954079233,1.8514328120076784,1.7325239476511167
173,1.6003647983958325,1.677514882148843,1.7806227451220968,1.6508624293577852
174,1.5657714498440343,1.4573833989335068,1.649016994396776,1.5617485987205568
175,1.5148977690671541,1.5367006799140703,1.6032878062255635,1.501816399985787
176,1.359928728387281,1.1729571356392507,1.4280802034679463,1.4321301815382526
177,1.4157318763349527,1.3866110032070234,1.4111961659995211,1.4349115331226405
178,1.433580713466986,1.5036973981350208,1.4488577138332028,1.4511982321558639
179,1.4203278443068361,1.2829413062126973,1.3813054382825485,1.4528055999568779
180,1.5292504167617822,1.3576235081123398,1.3716634246000416,1.5019088505188887
181,1.627058566982816,1.6152412675761316,1.470835277479053,1.5913558340457121
182,1.6901185454552823,2.0683455619035582,1.714109465708316,1.6741241935624485
183,1.6992563464773607,1.3668927823262622,1.5727414273811051,1.6466640201727478
184,1.7080419186225884,1.681601166864818,1.6170632833291685,1.697430892736964
185,1.7381827120189806,1.9035110195880858,1.7336894608611852,1.752623926842195
186,1.995463671894336,1.6801611081791716,1.7118955823532884,1.765627307611573
187,1.9567207345969375,1.5797811746772088,1.6581056709181339,1.8025279565989716
188,1.9898892622172746,1.9942501123804883,1.7949656853081715,1.901711000587396
189,1.9896137417251096,1.8871393058671637,1.8324938472530963,1.9750191140200746
190,2.0142484891335712,2.16229204660849,1.96677001172938,2.072899366618007
191,2.1297287491005665,2.0498647858857235,2.0006017536356278,2.145784464819845
192,2.1613615806297286,2.555713425731981,2.2266134975772367,2.2454897364949185
193,2.1900569013967117,2.416073689527455,2.303751541222531,2.25845312940954
194,2.111398701236015,2.2307403973203437,2.2740253135282216,2.2273441191188255
195,2.0334234602561168,2.1027877901058125,2.204306564594722,2.1952854729291977
196,2.0582347638684593,2.186693799108276,2.1971355897380893,2.1890901733099786
197,2.089030408533334,2.1495989792285752,2.1777812277558333,2.1835649256812437
198,2.1999093695076204,2.2577139944848557,2.210325569578587,2.1875369218523852
199,2.0585739506497913,2.1611057450641407,2.1902858929978377,2.1718866540338886
200,2.127347857706281,2.2684105097758667,2.222094052995791,2.159250844270098
201,2.2010822751444357,2.1326725555233472,2.185686408182102,2.116092818443055
202,2.0889990348923786,1.8898014281103368,2.065217890379903,2.068298919877745
203,2.0944992686373944,1.7965079281812915,1.9558135845009763,2.070414839057209
204,2.351341771332761,2.321477485276408,2.1046923418123553,2.14911807532158
205,2.31548473503027,2.3617256044352986,2.2093425209682525,2.1796277675071822
206,2.1447818726117687,2.3037078660356736,2.247763035755478,2.159220946733361
207,2.153232649058606,2.1102998180153905,2.191795375317112,2.098414029927495
208,1.9777526240227328,1.9495928171061787,2.0931834647412693,2.03428371898681
209,1.9714215554145693,1.520035874582794,1.8598284608760958,1.9938338947333591
210,1.9829154140422147,2.1388996212315883,1.9734512917518359,2.0858630907698013
211,2.0223600608896994,2.2072320570266966,2.068634299272175,2.1630627026874243
212,2.1205226494959897,2.4180546040770126,2.210899534228074,2.2279120882620913
213,2.16267454000097,2.2709299728522057,2.2353407139132035,2.239595582171337
214,2.191541561421057,2.3062458486218165,2.264209487450948,2.242517643566654
215,2.1788992243502903,2.2089792535365684,2.241722694049268,2.2276206136794485
216,2.0901001391988365,2.1998190052437177,2.22466175611445,2.2179359085035513
217,2.178569520368578,2.228571143818811,2.226253449420897,2.213316884255968
218,2.1530346560110436,2.1796932246350784,2.2072966194151147,2.204432605034354
219,2.0579937357761446,2.116874182587329,2.1704814457011117,2.202465722548238
220,2.233747778032957,2.497363491897172,2.303570308785132,2.224431154839463
221,2.2204452367926897,1.9852201599907542,2.1739551773983807,2.170081771363105
222,2.0971411744603476,2.135885560256699,2.1584552681118625,2.167421681894429
223,2.188814016045863,2.010451866725347,2.0981962093708852,2.173579431084052
224,2.174891224844956,2.3359636787745317,2.195002389305026,2.225349401071158
225,2.1290740237080605,1.9230494407338938,2.0842777130529377,2.246190429785862
226,2.29315942843386,2.305691259370508,2.1744254513387293,2.357385153164608
227,2.411761626100968,2.6874411927345108,2.383297986741358,2.4830340450150494
228,2.456932449183248,2.6954694370043613,2.5103974829855593,2.551528500758898
229,2.5212233083410216,2.474265098850185,2.495686311230939,2.579775523203323
230,2.4757015913964087,2.614930020752394,2.5442359636661567,2.6375243946513223
231,2.4298268016771694,2.9415436062886684,2.705998357981038,2.701590895956117
232,2.568304396054901,2.535299210602321,2.6364988069398683,2.6985640396933577
233,2.6720497070360185,2.6188529393279225,2.6293143546705124,2.7411877849229898
234,2.8172294849180806,2.9915489120154812,2.7767968669950647,2.818017668216685
235,2.824479948735431,2.6781792519271193,2.7366450555934123,2.84632635009032
236,2.958090654344688,3.1211319271004707,2.893187518524871,2.9216507683787474
237,3.0090618196887813,2.9208386866378215,2.904445593325622,2.941198110044211
238,3.1426940727073487,3.1386429687764417,2.999798222198106,2.9664381653805516
239,3.093111800785435,2.804311001084142,2.920206295054126,2.943527906294195
240,3.131571756995525,3.052127625393986,2.9739175957382042,2.9595441906411724
241,3.0250345583214875,2.962877926362059,2.9694228335963477,2.9496731512563445
242,3.0225658846177814,3.082032386365767,3.0152714126935702,2.9361099147859373
243,2.848888716985034,2.729345177485007,2.8988575624603343,2.881745186432908
244,2.959108720414214,2.791778169463695,2.8552605682555745,2.8699931390513456
245,2.908793594019689,3.1180689919982245,2.962262083731386,2.8801108380644243
246,2.7927842422217446,2.7442927154825196,2.873516630302646,2.8236928789227402
247,2.7853583682550394,2.7159593745697497,2.8093677537272947,2.7894760591190275
248,2.824030007310973,2.590973532042972,2.720449322732609,2.775815294701436
249,2.9206809633080604,2.9545358420157557,2.8157568169105045,2.8138382743777273
250,2.716928901374181,2.799051733473247,2.808955401573503,2.8125207014870544
251,2.8970098276040535,2.8812915135933728,2.838406792436581,2.8149691968594315
252,2.806484292217857,2.67172500261665,2.7705428942442683,2.798873259434313
253,2.798638739024037,2.8552296503504833,2.8050228059421096,2.818329341600621
254,2.681144048586052,2.9173677667818487,2.850763657375754,2.827467700721098
255,2.970799993468005,2.7950423100343134,2.8280769088880926,2.811469034845269
256,2.951029064640465,3.009684886902227,2.9020179515429465,2.8000634578321493
257,2.8411956223479624,2.336778439735253,2.6718826936660665,2.7300454755874792
258,2.74795499230825,3.0089480126475703,2.8091176400644216,2.769989184625218
259,2.624773595445525,2.7831202492213736,2.798532894800141,2.7431174362746757
260,2.7037746086847676,2.571562208019487,2.7061225865297427,2.7050604713494963
261,2.7793647259245207,2.724830944173254,2.713739627838432,2.704331056106229
262,2.6835344710779694,3.0941608784100203,2.868626787658787,2.6978696517628187
263,2.4622623458460353,2.539975268481987,2.7348174899409132,2.5806009598773088
264,2.448769152309903,2.1369111085635835,2.4913820322453826,2.474691648077308
265,2.4047982960920704,2.444643692078594,2.472352683195416,2.4632294066419096
266,2.4861924043899326,2.3736178009848965,2.432153126893535,2.4569639308155216
267,2.4350831327767413,2.682437986169893,2.534055717616598,2.4740029289533907
268,2.4288880404479354,2.4922313014265822,2.5170270552453906,2.4327612441847863
269,2.4309639389815922,1.9854110708213049,2.3005814970153207,2.374891092042103
270,2.3677243402756902,2.3368244383567216,2.315337681743358,2.4259237411762613
271,2.474703019294417,2.708653736414884,2.4754749152135904,2.5018695132953868
272,2.5556532786756088,2.499825247612365,2.4853890664873717,2.5199961934698645
273,2.5760339544733704,2.60559079348393,2.534328772331946,2.543762886966206
274,2.56243984020041,2.358095618246669,2.4625760701329007,2.5502418330814165
275,2.6435400950140133,2.6546677948227244,2.540785532978356,2.6104469266499857
276,2.631720489001315,2.6527757542023918,2.5863819534385217,2.6582873900539306
277,2.6647566939667984,2.7500789346923225,2.6530305974337547,2.7076689660981828
278,2.8124658302401313,2.989363569650323,2.7899673714501674,2.7451922589691717
279,2.806381984380845,2.9081154623588903,2.838070946661998,2.7144426282604917
280,2.706566069943423,2.4541433573337765,2.6817561934814744,2.629539990939481
281,2.6711727368736504,2.520732859563183,2.6161961154944127,2.5936801380835575
282,2.6644559195071054,2.798826891328733,2.6905535866458377,2.5782171285663256
283,2.485599280817784,2.48039958268721,2.6049901310052275,2.5010692575803564
284,2.3444873181263466,2.403808716822666,2.5230798333955105,2.42970084991651
285,2.2697785401488026,2.1847050593128157,2.385311747007654,2.3655721610349376
286,2.285223293928767,2.574931721452013,2.4625148455274313,2.3520158583174204
287,2.1938485131565546,2.306493696778209,2.3989913894498147,2.2761298836739585
288,2.2684985241843196,2.0593265833174828,2.260698071098851,2.191753860441779
289,2.3176680521970368,2.3569883868427213,2.2999023308539637,2.144405927634101
290,2.1892009976717475,1.7373053423685336,2.070842966953904,2.0376176537337676
291,2.103799897320426,2.168486161388939,2.11059804645881,2.0147999307825843
292,2.0865464104768177,1.427089974271642,1.8323101646533362,1.9490098854559164
293,2.1211481562122745,2.0054662274608903,1.9028100400773305,2.0291542585160287
294,2.1417843877735967,2.3060131594693596,2.0669727568012397,2.1159220597318433
295,2.191182876859198,2.1116674709789485,2.0851700507945865,2.1495383457702584
296,2.2988987251834088,2.2163010632213433,2.1385595763498264,2.1937437355543574
297,2.299270929477714,2.0714616469903957,2.1112408929358635,2.231641854006401
298,2.42189295796687,2.5790451969348003,2.3017057523233606,2.314328080455538
299,2.4331532618803418,2.538599123153323,2.398156046130537,2.322996555133585
300,2.291076267358695,2.2756668607483177,2.3482850097358687,2.2713802338258593
301,2.2527084093254093,2.266986259379308,2.315184512535063,2.2185653255446063
302,2.2408594246165228,2.1822881284826634,2.2610762221981178,2.1522114035842654
303,2.239946581101522,2.1467206952005187,2.2145167759006115,2.077447705984081
304,2.0028384584943075,1.9786189623158816,2.1184718196867505,1.9833145358372835
305,1.9422423700527114,1.9170059332374227,2.036445700204883,1.890494298529709
306,1.9371631175804644,1.3257165783444782,1.7470748647923706,1.7902611231282917
307,1.9182224700244825,1.8319886347562377,1.7816472043753493,1.8199195968190696
308,1.8446999534240778,1.9334186477192883,1.8434404080043747,1.846203437747031
309,1.7495577499556554,1.8761796215244586,1.856770062405276,1.8481009683062195
310,1.954008209458796,,1.856770062405276,1.84214740554883
311,1.8796974235982122,,1.856770062405276,1.8361938427914404
312,1.8211365485084923,,1.856770062405276,1.830240280034051
313,1.8123846300681732,,1.856770062405276,1.8242867172766615
314,1.820568210714503,,1.856770062405276,1.8183331545192718
315,1.892651436701812,,1.856770062405276,1.8123795917618821
316,2.0240502073628157,,1.856770062405276,1.8064260290044927
317,2.0516436679266503,,1.856770062405276,1.800472466247103
318,2.249686876246523,,1.856770062405276,1.7945189034897133
319,2.243765920764,,1.856770062405276,1.7885653407323239
320,2.1733274545844687,,1.856770062405276,1.7826117779749344
321,2.332873984430611,,1.856770062405276,1.7766582152175447
322,2.33715957866426,,1.856770062405276,1.770704652460155
323,2.363973271170218,,1.856770062405276,1.7647510897027656
324,2.309498059305235,,1.856770062405276,1.758797526945376
325,2.326425845926159,,1.856770062405276,1.7528439641879863
326,2.430580647265022,,1.856770062405276,1.7468904014305966
327,2.573440512053013,,1.856770062405276,1.740936838673207
328,2.359000119667272,,1.856770062405276,1.7349832759158172
329,2.3666113520525736,,1.856770062405276,1.7290297131584276
330,2.3898367302629704,,1.856770062405276,1.723076150401038
331,2.2236128308357457,,1.856770062405276,1.7171225876436482
332,2.174451833975832,,1.856770062405276,1.7111690248862585
